"Subject","stimcol","trial","TargAcc","TotAcc","corrResp","procedure","kind","BuffOnset","TrialAcc","RT","n","Resp"
102,"red",1,0,100,2,"TrialProc","Nontarget",52318,1,780,2,2
102,"red",2,0,100,2,"TrialProc","Nontarget",54541,1,477,2,2
102,"red",3,0,100,2,"TrialProc","Nontarget",57115,1,524,2,2
102,"red",4,0,100,2,"TrialProc","Nontarget",59606,1,499,2,2
102,"red",5,0,100,2,"TrialProc","Nontarget",62030,1,409,2,2
102,"red",6,0,100,2,"TrialProc","Nontarget",64671,1,525,2,2
102,"red",7,0,100,2,"TrialProc","Nontarget",67379,1,710,2,2
102,"red",8,100,100,1,"TrialProc","Target",69703,1,515,2,1
102,"red",9,100,100,2,"TrialProc","Nontarget",72110,1,409,2,2
102,"red",10,100,100,2,"TrialProc","Nontarget",74651,1,423,2,2
102,"red",11,100,100,2,"TrialProc","Nontarget",77276,1,526,2,2
102,"red",12,50,91.66666667,1,"TrialProc","Target",80368,0,1097,2,2
102,"red",13,66.66666667,92.30769231,1,"TrialProc","Target",82642,1,838,2,1
102,"red",14,66.66666667,85.71428571,2,"TrialProc","Lure",84999,0,680,2,1
102,"red",15,66.66666667,86.66666667,2,"TrialProc","Nontarget",87406,1,576,2,2
102,"red",16,50,81.25,1,"TrialProc","Target",90131,0,773,2,2
102,"red",17,50,82.35294118,2,"TrialProc","Nontarget",92839,1,958,2,2
102,"red",18,50,83.33333333,2,"TrialProc","Nontarget",95062,1,653,2,2
102,"red",19,50,84.21052632,2,"TrialProc","Nontarget",97369,1,438,2,2
102,"red",20,60,85,1,"TrialProc","Target",99893,1,441,2,1
102,"red",21,60,85.71428571,2,"TrialProc","Nontarget",102434,1,463,2,2
102,"red",22,60,86.36363636,2,"TrialProc","Lure",105426,1,936,2,2
102,"red",23,60,86.95652174,2,"TrialProc","Nontarget",108151,1,1151,2,2
102,"red",24,66.66666667,87.5,1,"TrialProc","Target",110441,1,920,2,1
102,"red",25,71.42857143,88,1,"TrialProc","Target",113384,1,1352,2,1
102,"red",26,71.42857143,84.61538462,2,"TrialProc","Nontarget",116042,0,0,2,NA
102,"red",27,71.42857143,85.18518519,2,"TrialProc","Nontarget",117763,1,712,2,2
102,"red",28,71.42857143,85.71428571,2,"TrialProc","Lure",120522,1,944,2,2
102,"red",29,71.42857143,82.75862069,2,"TrialProc","Lure",123046,0,937,2,1
102,"red",30,71.42857143,83.33333333,2,"TrialProc","Nontarget",125537,1,902,2,2
102,"red",31,75,83.87096774,1,"TrialProc","Target",127944,1,790,2,1
102,"red",32,77.77777778,84.375,1,"TrialProc","Target",130501,1,831,2,1
102,"red",33,80,84.84848485,1,"TrialProc","Target",132925,1,748,2,1
102,"red",34,80,85.29411765,2,"TrialProc","Nontarget",135399,1,703,2,2
102,"red",35,72.72727273,82.85714286,1,"TrialProc","Target",138174,0,957,2,2
102,"red",36,72.72727273,83.33333333,2,"TrialProc","Nontarget",140481,1,744,2,2
102,"red",37,72.72727273,83.78378378,2,"TrialProc","Nontarget",143156,1,893,2,2
102,"red",38,75,84.21052632,1,"TrialProc","Target",145530,1,740,2,1
102,"red",39,75,84.61538462,2,"TrialProc","Nontarget",148054,1,740,2,2
102,"red",40,75,85,2,"TrialProc","Nontarget",150394,1,561,2,2
102,"red",41,75,85.36585366,2,"TrialProc","Lure",152919,1,558,2,2
102,"red",42,75,85.71428571,2,"TrialProc","Nontarget",155343,1,458,2,2
102,"red",43,75,86.04651163,2,"TrialProc","Nontarget",157817,1,404,2,2
102,"red",44,76.92307692,86.36363636,1,"TrialProc","Target",160441,1,500,2,1
102,"red",45,76.92307692,86.66666667,2,"TrialProc","Nontarget",162865,1,406,2,2
102,"red",46,76.92307692,86.95652174,2,"TrialProc","Nontarget",165506,1,532,2,2
102,"red",47,76.92307692,87.23404255,2,"TrialProc","Nontarget",168081,1,596,2,2
102,"red",48,78.57142857,87.5,1,"TrialProc","Target",171207,1,1195,2,1
102,"red",49,78.57142857,87.75510204,2,"TrialProc","Nontarget",173447,1,908,2,2
102,"red",50,78.57142857,88,2,"TrialProc","Nontarget",175954,1,889,2,2
102,"red",51,80,88.23529412,1,"TrialProc","Target",178278,1,685,2,1
102,"red",52,80,88.46153846,2,"TrialProc","Nontarget",180819,1,708,2,2
102,"red",53,80,88.67924528,2,"TrialProc","Nontarget",183544,1,905,2,2
102,"red",54,80,88.88888889,2,"TrialProc","Lure",186118,1,966,2,2
102,"red",55,80,89.09090909,2,"TrialProc","Nontarget",188609,1,940,2,2
102,"red",56,80,89.28571429,2,"TrialProc","Nontarget",191317,1,1125,2,2
102,"red",57,81.25,89.47368421,1,"TrialProc","Target",193557,1,841,2,1
102,"red",58,81.25,89.65517241,2,"TrialProc","Nontarget",196131,1,893,2,2
102,"red",59,81.25,89.83050847,2,"TrialProc","Nontarget",198722,1,964,2,2
102,"red",60,81.25,90,2,"TrialProc","Nontarget",201146,1,858,2,2
102,"red",61,81.25,90.16393443,2,"TrialProc","Nontarget",203587,1,778,2,2
102,"red",62,81.25,90.32258065,2,"TrialProc","Nontarget",206312,1,968,2,2
102,"red",63,81.25,90.47619048,2,"TrialProc","Nontarget",208936,1,1076,2,2
102,"red",64,81.25,90.625,2,"TrialProc","Nontarget",211694,1,1312,2,2
130,"blue",1,0,100,2,"TrialProc","Nontarget",198429,1,410,3,2
130,"blue",2,0,100,2,"TrialProc","Nontarget",202211,1,666,3,2
130,"blue",3,0,100,2,"TrialProc","Nontarget",205644,1,566,3,2
130,"blue",4,0,100,2,"TrialProc","Nontarget",209410,1,805,3,2
130,"blue",5,0,100,2,"TrialProc","Nontarget",212709,1,571,3,2
130,"blue",6,0,100,2,"TrialProc","Nontarget",216925,1,1270,3,2
130,"blue",7,0,100,2,"TrialProc","Nontarget",220207,1,1028,3,2
130,"blue",8,0,87.5,2,"TrialProc","Lure",224206,0,0,3,NA
130,"blue",9,0,88.88888889,2,"TrialProc","Nontarget",227489,1,1249,3,2
130,"blue",10,0,90,2,"TrialProc","Nontarget",230971,1,1199,3,2
130,"blue",11,0,90.90909091,2,"TrialProc","Nontarget",234071,1,776,3,2
130,"blue",12,100,91.66666667,1,"TrialProc","Target",237653,1,831,3,1
130,"blue",13,100,84.61538462,2,"TrialProc","Nontarget",241852,0,0,3,NA
130,"blue",14,100,85.71428571,1,"TrialProc","Target",244852,1,972,3,1
130,"blue",15,100,86.66666667,2,"TrialProc","Nontarget",248084,1,688,3,2
130,"blue",16,100,87.5,1,"TrialProc","Target",251417,1,509,3,1
130,"blue",17,100,88.23529412,2,"TrialProc","Nontarget",255200,1,759,3,2
130,"blue",18,100,88.88888889,2,"TrialProc","Nontarget",259015,1,1055,3,2
130,"blue",19,100,89.47368421,2,"TrialProc","Lure",262181,1,697,3,2
130,"blue",20,100,90,2,"TrialProc","Lure",265847,1,822,3,2
130,"blue",21,100,90.47619048,1,"TrialProc","Target",269113,1,544,3,1
130,"blue",22,100,90.90909091,2,"TrialProc","Nontarget",272628,1,521,3,2
130,"blue",23,100,91.30434783,2,"TrialProc","Nontarget",276144,1,513,3,2
130,"blue",24,100,91.66666667,2,"TrialProc","Nontarget",279694,1,546,3,2
130,"blue",25,100,92,2,"TrialProc","Nontarget",283326,1,652,3,2
130,"blue",26,100,92.30769231,2,"TrialProc","Nontarget",286725,1,522,3,2
130,"blue",27,100,92.59259259,1,"TrialProc","Target",290241,1,503,3,1
130,"blue",28,100,92.85714286,2,"TrialProc","Nontarget",294040,1,765,3,2
130,"blue",29,100,93.10344828,1,"TrialProc","Target",297506,1,692,3,1
130,"blue",30,100,93.33333333,1,"TrialProc","Target",301039,1,692,3,1
130,"blue",31,100,93.5483871,2,"TrialProc","Nontarget",304588,1,716,3,2
130,"blue",32,100,93.75,2,"TrialProc","Nontarget",308087,1,679,3,2
130,"blue",33,100,93.93939394,2,"TrialProc","Nontarget",311603,1,667,3,2
130,"blue",34,100,94.11764706,1,"TrialProc","Target",315469,1,1008,3,1
130,"blue",35,100,94.28571429,2,"TrialProc","Nontarget",318501,1,525,3,2
130,"blue",36,100,94.44444444,2,"TrialProc","Nontarget",322034,1,541,3,2
130,"blue",37,100,94.59459459,2,"TrialProc","Nontarget",325650,1,637,3,2
130,"blue",38,100,94.73684211,2,"TrialProc","Nontarget",329332,1,775,3,2
130,"blue",39,100,94.87179487,1,"TrialProc","Target",332631,1,537,3,1
130,"blue",40,100,95,2,"TrialProc","Nontarget",336347,1,724,3,2
130,"blue",41,100,95.12195122,1,"TrialProc","Target",339846,1,698,3,1
130,"blue",42,100,95.23809524,1,"TrialProc","Target",343579,1,906,3,1
130,"blue",43,100,95.34883721,2,"TrialProc","Nontarget",347095,1,894,3,2
130,"blue",44,100,95.45454545,2,"TrialProc","Nontarget",350327,1,591,3,2
130,"blue",45,100,95.55555556,1,"TrialProc","Target",353810,1,542,3,1
130,"blue",46,100,95.65217391,2,"TrialProc","Nontarget",357309,1,510,3,2
130,"blue",47,100,95.74468085,2,"TrialProc","Nontarget",360825,1,490,3,2
130,"blue",48,100,95.83333333,2,"TrialProc","Nontarget",364507,1,625,3,2
130,"blue",49,100,95.91836735,2,"TrialProc","Nontarget",368506,1,1103,3,2
130,"blue",50,100,96,1,"TrialProc","Target",371606,1,673,3,1
130,"blue",51,100,96.07843137,2,"TrialProc","Nontarget",375221,1,757,3,2
130,"blue",52,100,96.15384615,1,"TrialProc","Target",379071,1,1071,3,1
130,"blue",53,100,96.22641509,2,"TrialProc","Nontarget",382420,1,890,3,2
130,"blue",54,100,96.2962963,2,"TrialProc","Nontarget",385752,1,693,3,2
130,"blue",55,100,96.36363636,2,"TrialProc","Lure",389835,1,1259,3,2
130,"blue",56,100,96.42857143,2,"TrialProc","Nontarget",393084,1,989,3,2
130,"blue",57,100,96.49122807,2,"TrialProc","Nontarget",396200,1,563,3,2
130,"blue",58,100,96.55172414,2,"TrialProc","Nontarget",399699,1,530,3,2
130,"blue",59,100,96.61016949,1,"TrialProc","Target",403382,1,683,3,1
130,"blue",60,100,96.66666667,1,"TrialProc","Target",407236,1,997,3,1
130,"blue",61,100,96.72131148,2,"TrialProc","Nontarget",410263,1,490,3,2
130,"blue",62,100,96.77419355,2,"TrialProc","Nontarget",414546,1,1252,3,2
130,"blue",63,100,96.82539683,2,"TrialProc","Lure",417712,1,875,3,2
130,"blue",64,100,96.875,2,"TrialProc","Nontarget",420878,1,527,3,2
135,"purple",1,0,100,2,"TrialProc","Nontarget",67396,1,919,4,2
135,"purple",2,0,100,2,"TrialProc","Nontarget",70555,1,553,4,2
135,"purple",3,0,100,2,"TrialProc","Nontarget",73982,1,458,4,2
135,"purple",4,0,100,2,"TrialProc","Nontarget",77626,1,579,4,2
135,"purple",5,0,100,2,"TrialProc","Nontarget",81638,1,1074,4,2
135,"purple",6,0,100,2,"TrialProc","Nontarget",85182,1,1098,4,2
135,"purple",7,100,100,1,"TrialProc","Target",88893,1,1288,4,1
135,"purple",8,100,100,2,"TrialProc","Nontarget",92003,1,875,4,2
135,"purple",9,50,88.88888889,1,"TrialProc","Target",95480,0,831,4,2
135,"purple",10,50,90,2,"TrialProc","Nontarget",98723,1,554,4,2
135,"purple",11,33.33333333,81.81818182,1,"TrialProc","Target",103186,0,0,4,NA
135,"purple",12,33.33333333,83.33333333,2,"TrialProc","Nontarget",105794,1,592,4,2
135,"purple",13,50,84.61538462,1,"TrialProc","Target",109656,1,932,4,1
135,"purple",14,50,85.71428571,2,"TrialProc","Nontarget",112615,1,383,4,2
135,"purple",15,50,86.66666667,2,"TrialProc","Nontarget",116276,1,517,4,2
135,"purple",16,50,87.5,2,"TrialProc","Nontarget",120003,1,730,4,2
135,"purple",17,50,88.23529412,2,"TrialProc","Nontarget",123531,1,751,4,2
135,"purple",18,50,83.33333333,2,"TrialProc","Nontarget",127793,0,0,4,NA
135,"purple",19,50,84.21052632,2,"TrialProc","Nontarget",130334,1,519,4,2
135,"purple",20,50,85,2,"TrialProc","Lure",134664,1,1332,4,2
135,"purple",21,50,85.71428571,2,"TrialProc","Nontarget",137523,1,681,4,2
135,"purple",22,40,81.81818182,1,"TrialProc","Target",140949,0,592,4,2
135,"purple",23,40,82.60869565,2,"TrialProc","Nontarget",144577,1,689,4,2
135,"purple",24,40,83.33333333,2,"TrialProc","Nontarget",148054,1,642,4,2
135,"purple",25,40,84,2,"TrialProc","Nontarget",151498,1,555,4,2
135,"purple",26,40,84.61538462,2,"TrialProc","Nontarget",155142,1,682,4,2
135,"purple",27,40,85.18518519,2,"TrialProc","Nontarget",159020,1,1046,4,2
135,"purple",28,40,85.71428571,2,"TrialProc","Nontarget",162548,1,1067,4,2
135,"purple",29,40,86.20689655,2,"TrialProc","Nontarget",166342,1,1338,4,2
135,"purple",30,50,86.66666667,1,"TrialProc","Target",169603,1,1085,4,1
135,"purple",31,42.85714286,83.87096774,1,"TrialProc","Target",172962,0,928,4,2
135,"purple",32,42.85714286,84.375,2,"TrialProc","Nontarget",176005,1,448,4,2
135,"purple",33,42.85714286,84.84848485,2,"TrialProc","Lure",179983,1,902,4,2
135,"purple",34,42.85714286,85.29411765,2,"TrialProc","Nontarget",183260,1,653,4,2
135,"purple",35,42.85714286,85.71428571,2,"TrialProc","Nontarget",186703,1,580,4,2
135,"purple",36,42.85714286,86.11111111,2,"TrialProc","Nontarget",190180,1,537,4,2
135,"purple",37,42.85714286,86.48648649,2,"TrialProc","Nontarget",194092,1,920,4,2
135,"purple",38,37.5,84.21052632,1,"TrialProc","Target",197954,0,1257,4,2
135,"purple",39,37.5,84.61538462,2,"TrialProc","Nontarget",201180,1,954,4,2
135,"purple",40,37.5,85,2,"TrialProc","Nontarget",204390,1,643,4,2
135,"purple",41,44.44444444,85.36585366,1,"TrialProc","Target",208736,1,1452,4,1
135,"purple",42,40,83.33333333,1,"TrialProc","Target",211645,0,850,4,2
135,"purple",43,40,83.72093023,2,"TrialProc","Nontarget",214938,1,622,4,2
135,"purple",44,40,81.81818182,2,"TrialProc","Nontarget",218766,0,931,4,1
135,"purple",45,40,82.22222222,2,"TrialProc","Nontarget",222059,1,709,4,2
135,"purple",46,40,82.60869565,2,"TrialProc","Nontarget",225419,1,542,4,2
135,"purple",47,45.45454545,82.9787234,1,"TrialProc","Target",229381,1,980,4,1
135,"purple",48,45.45454545,83.33333333,2,"TrialProc","Nontarget",232591,1,678,4,2
135,"purple",49,41.66666667,81.63265306,1,"TrialProc","Target",236151,0,731,4,2
135,"purple",50,41.66666667,80,2,"TrialProc","Lure",239913,0,970,4,1
135,"purple",51,41.66666667,80.39215686,2,"TrialProc","Nontarget",242922,1,456,4,2
135,"purple",52,38.46153846,78.84615385,1,"TrialProc","Target",246499,0,516,4,2
135,"purple",53,38.46153846,79.24528302,2,"TrialProc","Nontarget",250428,1,929,4,2
135,"purple",54,38.46153846,79.62962963,2,"TrialProc","Nontarget",253754,1,749,4,2
135,"purple",55,38.46153846,78.18181818,2,"TrialProc","Nontarget",257984,0,1467,4,1
135,"purple",56,42.85714286,78.57142857,1,"TrialProc","Target",261076,1,1037,4,1
135,"purple",57,42.85714286,78.94736842,2,"TrialProc","Nontarget",263935,1,382,4,2
135,"purple",58,42.85714286,79.31034483,2,"TrialProc","Nontarget",267545,1,473,4,2
135,"purple",59,42.85714286,79.66101695,2,"TrialProc","Nontarget",271407,1,808,4,2
135,"purple",60,46.66666667,80,1,"TrialProc","Target",274667,1,546,4,1
135,"purple",61,50,80.32786885,1,"TrialProc","Target",278729,1,1096,4,1
135,"purple",62,50,80.64516129,2,"TrialProc","Nontarget",282089,1,938,4,2
135,"purple",63,50,80.95238095,2,"TrialProc","Nontarget",285432,1,751,4,2
135,"purple",64,50,81.25,2,"TrialProc","Nontarget",289277,1,1075,4,2
101,"black",1,0,100,2,"TrialProc","Nontarget",53959,1,944,1,2
101,"black",2,0,100,2,"TrialProc","Nontarget",56958,1,1412,1,2
101,"black",3,0,100,2,"TrialProc","Nontarget",58725,1,651,1,2
101,"black",4,0,100,2,"TrialProc","Lure",61274,1,670,1,2
101,"black",5,100,100,1,"TrialProc","Target",63690,1,544,1,1
101,"black",6,100,100,2,"TrialProc","Nontarget",66123,1,447,1,2
101,"black",7,100,100,2,"TrialProc","Lure",68622,1,406,1,2
101,"black",8,100,100,2,"TrialProc","Nontarget",71188,1,458,1,2
101,"black",9,100,100,2,"TrialProc","Nontarget",73638,1,377,1,2
101,"black",10,100,100,1,"TrialProc","Target",76187,1,397,1,1
101,"black",11,100,100,2,"TrialProc","Nontarget",78737,1,428,1,2
101,"black",12,100,100,2,"TrialProc","Nontarget",81269,1,430,1,2
101,"black",13,100,100,1,"TrialProc","Target",83802,1,434,1,1
101,"black",14,100,100,2,"TrialProc","Nontarget",86285,1,390,1,2
101,"black",15,100,93.33333333,2,"TrialProc","Nontarget",88801,0,387,1,1
101,"black",16,100,93.75,2,"TrialProc","Nontarget",91334,1,381,1,2
101,"black",17,100,94.11764706,1,"TrialProc","Target",93966,1,474,1,1
101,"black",18,100,94.44444444,2,"TrialProc","Nontarget",96416,1,400,1,2
101,"black",19,100,94.73684211,2,"TrialProc","Lure",98982,1,437,1,2
101,"black",20,100,95,2,"TrialProc","Nontarget",101431,1,353,1,2
101,"black",21,100,95.23809524,2,"TrialProc","Lure",103997,1,387,1,2
101,"black",22,100,95.45454545,2,"TrialProc","Nontarget",106547,1,410,1,2
101,"black",23,100,95.65217391,2,"TrialProc","Nontarget",109046,1,377,1,2
101,"black",24,100,95.83333333,2,"TrialProc","Nontarget",111662,1,458,1,2
101,"black",25,100,96,2,"TrialProc","Nontarget",114112,1,386,1,2
101,"black",26,100,96.15384615,2,"TrialProc","Lure",116695,1,428,1,2
101,"black",27,100,96.2962963,1,"TrialProc","Target",119344,1,549,1,1
101,"black",28,100,96.42857143,2,"TrialProc","Nontarget",121777,1,448,1,2
101,"black",29,100,96.55172414,2,"TrialProc","Nontarget",124276,1,419,1,2
101,"black",30,100,96.66666667,1,"TrialProc","Target",126925,1,530,1,1
101,"black",31,100,96.77419355,2,"TrialProc","Nontarget",129292,1,365,1,2
101,"black",32,100,96.875,2,"TrialProc","Nontarget",131874,1,406,1,2
101,"black",33,100,96.96969697,1,"TrialProc","Target",134524,1,538,1,1
101,"black",34,100,97.05882353,2,"TrialProc","Nontarget",136923,1,398,1,2
101,"black",35,100,97.14285714,2,"TrialProc","Nontarget",139489,1,435,1,2
101,"black",36,100,97.22222222,2,"TrialProc","Nontarget",141972,1,389,1,2
101,"black",37,100,97.2972973,1,"TrialProc","Target",144588,1,466,1,1
101,"black",38,100,97.36842105,2,"TrialProc","Nontarget",147204,1,548,1,2
101,"black",39,100,97.43589744,1,"TrialProc","Target",149654,1,469,1,1
101,"black",40,100,97.5,2,"TrialProc","Nontarget",152020,1,301,1,2
101,"black",41,100,97.56097561,1,"TrialProc","Target",154802,1,554,1,1
101,"black",42,100,97.61904762,2,"TrialProc","Nontarget",157102,1,320,1,2
101,"black",43,100,97.6744186,1,"TrialProc","Target",159851,1,532,1,1
101,"black",44,100,97.72727273,2,"TrialProc","Nontarget",162151,1,302,1,2
101,"black",45,100,97.77777778,2,"TrialProc","Nontarget",164750,1,363,1,2
101,"black",46,100,97.82608696,1,"TrialProc","Target",167283,1,365,1,1
101,"black",47,100,97.87234043,2,"TrialProc","Nontarget",169732,1,270,1,2
101,"black",48,100,97.91666667,2,"TrialProc","Nontarget",172348,1,348,1,2
101,"black",49,100,97.95918367,1,"TrialProc","Target",174881,1,346,1,1
101,"black",50,100,98,2,"TrialProc","Nontarget",177997,1,937,1,2
101,"black",51,100,98.03921569,1,"TrialProc","Target",180097,1,499,1,1
101,"black",52,100,98.07692308,2,"TrialProc","Nontarget",182563,1,429,1,2
101,"black",53,100,98.11320755,2,"TrialProc","Lure",185012,1,340,1,2
101,"black",54,100,98.14814815,2,"TrialProc","Nontarget",187545,1,344,1,2
101,"black",55,100,98.18181818,2,"TrialProc","Lure",190061,1,335,1,2
101,"black",56,100,98.21428571,2,"TrialProc","Nontarget",192744,1,476,1,2
101,"black",57,100,98.24561404,2,"TrialProc","Nontarget",195160,1,374,1,2
101,"black",58,100,98.27586207,2,"TrialProc","Nontarget",197643,1,333,1,2
101,"black",59,100,98.30508475,1,"TrialProc","Target",200175,1,336,1,1
101,"black",60,100,98.33333333,2,"TrialProc","Nontarget",202608,1,230,1,2
101,"black",61,100,98.36065574,2,"TrialProc","Nontarget",205224,1,322,1,2
101,"black",62,100,98.38709677,2,"TrialProc","Nontarget",207757,1,336,1,2
101,"black",63,100,98.41269841,2,"TrialProc","Lure",210323,1,374,1,2
101,"black",64,100,98.4375,1,"TrialProc","Target",212822,1,350,1,1
101,"blue",1,0,100,2,"TrialProc","Nontarget",37185,1,711,3,2
101,"blue",2,0,100,2,"TrialProc","Nontarget",39567,1,560,3,2
101,"blue",3,0,100,2,"TrialProc","Nontarget",42517,1,976,3,2
101,"blue",4,0,75,2,"TrialProc","Nontarget",45566,0,0,3,NA
101,"blue",5,0,80,2,"TrialProc","Nontarget",47166,1,576,3,2
101,"blue",6,0,83.33333333,2,"TrialProc","Nontarget",50049,1,938,3,2
101,"blue",7,0,85.71428571,2,"TrialProc","Nontarget",52364,1,729,3,2
101,"blue",8,0,87.5,2,"TrialProc","Nontarget",54847,1,689,3,2
101,"blue",9,100,88.88888889,1,"TrialProc","Target",57913,1,1233,3,1
101,"blue",10,100,90,2,"TrialProc","Nontarget",59913,1,698,3,2
101,"blue",11,100,90.90909091,2,"TrialProc","Nontarget",62279,1,538,3,2
101,"blue",12,100,91.66666667,2,"TrialProc","Nontarget",64778,1,510,3,2
101,"blue",13,100,92.30769231,1,"TrialProc","Target",67194,1,400,3,1
101,"blue",14,100,92.85714286,2,"TrialProc","Lure",70544,1,1211,3,2
101,"blue",15,100,93.33333333,1,"TrialProc","Target",72810,1,959,3,1
101,"blue",16,100,93.75,2,"TrialProc","Lure",75659,1,1287,3,2
101,"blue",17,100,94.11764706,2,"TrialProc","Nontarget",77909,1,1007,3,2
101,"blue",18,100,94.44444444,2,"TrialProc","Nontarget",79925,1,512,3,2
101,"blue",19,100,94.73684211,2,"TrialProc","Nontarget",82491,1,538,3,2
101,"blue",20,100,95,2,"TrialProc","Nontarget",85040,1,562,3,2
101,"blue",21,100,95.23809524,2,"TrialProc","Nontarget",87506,1,503,3,2
101,"blue",22,100,95.45454545,2,"TrialProc","Nontarget",90056,1,506,3,2
101,"blue",23,100,95.65217391,2,"TrialProc","Lure",92988,1,915,3,2
101,"blue",24,100,95.83333333,1,"TrialProc","Target",95821,1,1211,3,1
101,"blue",25,100,92,2,"TrialProc","Lure",98521,0,1395,3,1
101,"blue",26,100,92.30769231,2,"TrialProc","Nontarget",100403,1,754,3,2
101,"blue",27,100,92.59259259,2,"TrialProc","Nontarget",102736,1,545,3,2
101,"blue",28,100,92.85714286,2,"TrialProc","Nontarget",105219,1,503,3,2
101,"blue",29,100,93.10344828,2,"TrialProc","Nontarget",107885,1,627,3,2
101,"blue",30,100,93.33333333,2,"TrialProc","Nontarget",110318,1,535,3,2
101,"blue",31,100,93.5483871,2,"TrialProc","Nontarget",113101,1,790,3,2
101,"blue",32,80,90.625,1,"TrialProc","Target",116116,0,1279,3,2
101,"blue",33,83.33333333,90.90909091,1,"TrialProc","Target",118099,1,729,3,1
101,"blue",34,83.33333333,91.17647059,2,"TrialProc","Nontarget",120615,1,717,3,2
101,"blue",35,83.33333333,91.42857143,2,"TrialProc","Nontarget",122915,1,482,3,2
101,"blue",36,83.33333333,91.66666667,2,"TrialProc","Nontarget",125481,1,527,3,2
101,"blue",37,83.33333333,91.89189189,2,"TrialProc","Nontarget",128030,1,548,3,2
101,"blue",38,83.33333333,92.10526316,2,"TrialProc","Nontarget",130646,1,629,3,2
101,"blue",39,83.33333333,92.30769231,2,"TrialProc","Nontarget",133279,1,740,3,2
101,"blue",40,71.42857143,90,1,"TrialProc","Target",136095,0,1024,3,2
101,"blue",41,75,90.24390244,1,"TrialProc","Target",138795,1,1212,3,1
101,"blue",42,77.77777778,90.47619048,1,"TrialProc","Target",140928,1,823,3,1
101,"blue",43,70,88.37209302,1,"TrialProc","Target",143427,0,790,3,2
101,"blue",44,70,86.36363636,2,"TrialProc","Nontarget",146093,0,929,3,1
101,"blue",45,72.72727273,86.66666667,1,"TrialProc","Target",148542,1,846,3,1
101,"blue",46,72.72727273,86.95652174,2,"TrialProc","Nontarget",150775,1,546,3,2
101,"blue",47,72.72727273,87.23404255,2,"TrialProc","Nontarget",153324,1,562,3,2
101,"blue",48,72.72727273,87.5,2,"TrialProc","Nontarget",155774,1,489,3,2
101,"blue",49,75,87.75510204,1,"TrialProc","Target",158223,1,390,3,1
101,"blue",50,75,88,2,"TrialProc","Nontarget",161189,1,839,3,2
101,"blue",51,75,88.23529412,2,"TrialProc","Nontarget",163439,1,574,3,2
101,"blue",52,75,88.46153846,2,"TrialProc","Nontarget",165955,1,561,3,2
101,"blue",53,76.92307692,88.67924528,1,"TrialProc","Target",168371,1,459,3,1
101,"blue",54,78.57142857,88.88888889,1,"TrialProc","Target",171054,1,618,3,1
101,"blue",55,78.57142857,89.09090909,2,"TrialProc","Nontarget",173570,1,610,3,2
101,"blue",56,78.57142857,89.28571429,2,"TrialProc","Nontarget",175986,1,489,3,2
101,"blue",57,78.57142857,89.47368421,2,"TrialProc","Nontarget",178535,1,520,3,2
101,"blue",58,80,89.65517241,1,"TrialProc","Target",181268,1,720,3,1
101,"blue",59,80,89.83050847,2,"TrialProc","Nontarget",183667,1,587,3,2
101,"blue",60,80,90,2,"TrialProc","Nontarget",186817,1,1195,3,2
101,"blue",61,80,88.52459016,2,"TrialProc","Nontarget",189383,0,1241,3,1
101,"blue",62,80,88.70967742,2,"TrialProc","Lure",191366,1,697,3,2
101,"blue",63,81.25,88.88888889,1,"TrialProc","Target",194066,1,861,3,1
101,"blue",64,81.25,89.0625,2,"TrialProc","Nontarget",196415,1,677,3,2
101,"brown",1,0,100,2,"TrialProc","Nontarget",69172,1,567,6,2
101,"brown",2,0,100,2,"TrialProc","Nontarget",71504,1,367,6,2
101,"brown",3,0,100,2,"TrialProc","Nontarget",74020,1,343,6,2
101,"brown",4,0,100,2,"TrialProc","Nontarget",76536,1,341,6,2
101,"brown",5,0,100,2,"TrialProc","Nontarget",79169,1,450,6,2
101,"brown",6,0,100,2,"TrialProc","Nontarget",81735,1,496,6,2
101,"brown",7,0,100,2,"TrialProc","Nontarget",84301,1,528,6,2
101,"brown",8,0,100,2,"TrialProc","Nontarget",86917,1,610,6,2
101,"brown",9,0,100,2,"TrialProc","Nontarget",89950,1,1110,6,2
101,"brown",10,0,100,2,"TrialProc","Nontarget",91966,1,608,6,2
101,"brown",11,0,100,2,"TrialProc","Nontarget",94616,1,739,6,2
101,"brown",12,0,100,2,"TrialProc","Nontarget",97015,1,607,6,2
101,"brown",13,100,100,1,"TrialProc","Target",99814,1,881,6,1
101,"brown",14,100,100,2,"TrialProc","Nontarget",102197,1,739,6,2
101,"brown",15,100,100,1,"TrialProc","Target",104780,1,807,6,1
101,"brown",16,100,100,2,"TrialProc","Nontarget",107063,1,556,6,2
101,"brown",17,100,100,2,"TrialProc","Nontarget",109562,1,531,6,2
101,"brown",18,100,100,2,"TrialProc","Nontarget",112112,1,553,6,2
101,"brown",19,100,100,2,"TrialProc","Nontarget",114661,1,577,6,2
101,"brown",20,100,100,1,"TrialProc","Target",117110,1,498,6,1
101,"brown",21,100,100,2,"TrialProc","Nontarget",119976,1,830,6,2
101,"brown",22,75,95.45454545,1,"TrialProc","Target",122809,0,1133,6,2
101,"brown",23,75,95.65217391,2,"TrialProc","Nontarget",124792,1,592,6,2
101,"brown",24,80,95.83333333,1,"TrialProc","Target",127525,1,779,6,1
